Advertiser ID,Advertiser Name,Primary Region,Membership Status,Datafeed Format,Feed ID,Feed Name,Language,Vertical,Last Imported,Last Checked,No of products,URL
"496","Tooled Up","GB","Not Joined","Awin","19885","Category - Automotive Tools","English","","2026-07-12 05:07:04","2026-07-12 05:06:55","3391","https://productdata.awin.com/datafeed/download/apikey/2ea5f1e37d1253f0ad786fe5cd5ff0ef/fid/19885/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cean%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price%2Crrp_price%2Cdelivery_cost%2Cin_stock%2Cstock_status/"
"496","Tooled Up","GB","Not Joined","Awin","19889","Category - Cycle & Motorcycle Tools","English","","2026-07-09 05:01:41","2026-07-12 05:01:23","124","https://productdata.awin.com/datafeed/download/apikey/2ea5f1e37d1253f0ad786fe5cd5ff0ef/fid/19889/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cean%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price%2Crrp_price%2Cdelivery_cost%2Cin_stock%2Cstock_status/"
"496","Tooled Up","GB","Not Joined","Awin","19891","Category - Electrical Tools","English","","2026-07-09 05:01:33","2026-07-12 05:01:16","296","https://productdata.awin.com/datafeed/download/apikey/2ea5f1e37d1253f0ad786fe5cd5ff0ef/fid/19891/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cean%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price%2Crrp_price%2Cdelivery_cost%2Cin_stock%2Cstock_status/"
"496","Tooled Up","GB","Not Joined","Awin","19893","Category - Workwear","English","","2026-07-12 05:08:08","2026-07-12 05:07:56","11578","https://productdata.awin.com/datafeed/download/apikey/2ea5f1e37d1253f0ad786fe5cd5ff0ef/fid/19893/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cean%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price%2Crrp_price%2Cdelivery_cost%2Cin_stock%2Cstock_status/"
"496","Tooled Up","GB","Not Joined","Awin","20003","Category - Ladders","English","","2026-07-09 05:01:18","2026-07-12 05:01:41","300","https://productdata.awin.com/datafeed/download/apikey/2ea5f1e37d1253f0ad786fe5cd5ff0ef/fid/20003/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cean%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price%2Crrp_price%2Cdelivery_cost%2Cin_stock%2Cstock_status/"
"496","Tooled Up","GB","Not Joined","Awin","20005","Category - Security","English","","2026-07-08 05:01:50","2026-07-12 05:01:22","681","https://productdata.awin.com/datafeed/download/apikey/2ea5f1e37d1253f0ad786fe5cd5ff0ef/fid/20005/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cean%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price%2Crrp_price%2Cdelivery_cost%2Cin_stock%2Cstock_status/"
"496","Tooled Up","GB","Not Joined","Awin","20007","Category - Measuring Tools","English","","2026-07-11 05:02:19","2026-07-12 05:02:06","1090","https://productdata.awin.com/datafeed/download/apikey/2ea5f1e37d1253f0ad786fe5cd5ff0ef/fid/20007/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cean%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price%2Crrp_price%2Cdelivery_cost%2Cin_stock%2Cstock_status/"
"496","Tooled Up","GB","Not Joined","Awin","20011","Category - Air Tools","English","","2026-07-11 05:02:25","2026-07-12 05:02:25","988","https://productdata.awin.com/datafeed/download/apikey/2ea5f1e37d1253f0ad786fe5cd5ff0ef/fid/20011/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cean%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price%2Crrp_price%2Cdelivery_cost%2Cin_stock%2Cstock_status/"
"496","Tooled Up","GB","Not Joined","Awin","20013","Category - Cleaning & Drainage","English","","2026-07-12 05:05:14","2026-07-12 05:03:15","1631","https://productdata.awin.com/datafeed/download/apikey/2ea5f1e37d1253f0ad786fe5cd5ff0ef/fid/20013/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cean%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price%2Crrp_price%2Cdelivery_cost%2Cin_stock%2Cstock_status/"
"496","Tooled Up","GB","Not Joined","Awin","20015","Category - Fans & Heaters","English","","2026-07-11 05:01:48","2026-07-12 05:01:54","111","https://productdata.awin.com/datafeed/download/apikey/2ea5f1e37d1253f0ad786fe5cd5ff0ef/fid/20015/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cean%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price%2Crrp_price%2Cdelivery_cost%2Cin_stock%2Cstock_status/"
"496","Tooled Up","GB","Not Joined","Awin","20017","Category - Detectors & Testers","English","","2026-07-12 05:01:21","2026-07-12 05:01:17","167","https://productdata.awin.com/datafeed/download/apikey/2ea5f1e37d1253f0ad786fe5cd5ff0ef/fid/20017/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cean%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price%2Crrp_price%2Cdelivery_cost%2Cin_stock%2Cstock_status/"
"496","Tooled Up","GB","Not Joined","Awin","20019","Category - Power Tool Accessories","English","","2026-07-12 05:09:26","2026-07-12 05:09:00","23416","https://productdata.awin.com/datafeed/download/apikey/2ea5f1e37d1253f0ad786fe5cd5ff0ef/fid/20019/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cean%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price%2Crrp_price%2Cdelivery_cost%2Cin_stock%2Cstock_status/"
"496","Tooled Up","GB","Not Joined","Awin","20023","Brand - Bosch Professional","English","","2026-07-12 05:06:44","2026-07-12 05:06:36","4206","https://productdata.awin.com/datafeed/download/apikey/2ea5f1e37d1253f0ad786fe5cd5ff0ef/fid/20023/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cean%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price%2Crrp_price%2Cdelivery_cost%2Cin_stock%2Cstock_status/"
"496","Tooled Up","GB","Not Joined","Awin","20025","Brand - Dewalt","English","","2026-07-12 05:05:41","2026-07-12 05:05:34","2521","https://productdata.awin.com/datafeed/download/apikey/2ea5f1e37d1253f0ad786fe5cd5ff0ef/fid/20025/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cean%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price%2Crrp_price%2Cdelivery_cost%2Cin_stock%2Cstock_status/"
"496","Tooled Up","GB","Not Joined","Awin","20027","Brand - Draper","English","","2026-07-12 05:07:47","2026-07-12 05:07:37","6388","https://productdata.awin.com/datafeed/download/apikey/2ea5f1e37d1253f0ad786fe5cd5ff0ef/fid/20027/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cean%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price%2Crrp_price%2Cdelivery_cost%2Cin_stock%2Cstock_status/"
"496","Tooled Up","GB","Not Joined","Awin","20029","Brand - Karcher H&G","English","","2026-07-12 06:03:06","2026-07-12 06:03:01","339","https://productdata.awin.com/datafeed/download/apikey/2ea5f1e37d1253f0ad786fe5cd5ff0ef/fid/20029/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cean%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price%2Crrp_price%2Cdelivery_cost%2Cin_stock%2Cstock_status/"
"496","Tooled Up","GB","Not Joined","Awin","20033","Brand - Makita","English","","2026-07-12 05:06:23","2026-07-12 05:06:15","4119","https://productdata.awin.com/datafeed/download/apikey/2ea5f1e37d1253f0ad786fe5cd5ff0ef/fid/20033/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cean%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price%2Crrp_price%2Cdelivery_cost%2Cin_stock%2Cstock_status/"
"496","Tooled Up","GB","Not Joined","Awin","20035","Brand - Sealey","English","","2026-07-12 05:08:32","2026-07-12 05:08:16","10078","https://productdata.awin.com/datafeed/download/apikey/2ea5f1e37d1253f0ad786fe5cd5ff0ef/fid/20035/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cean%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price%2Crrp_price%2Cdelivery_cost%2Cin_stock%2Cstock_status/"
"496","Tooled Up","GB","Not Joined","Awin","20037","Brand - Spear & Jackson","English","","2026-07-12 05:01:48","2026-07-12 05:01:44","350","https://productdata.awin.com/datafeed/download/apikey/2ea5f1e37d1253f0ad786fe5cd5ff0ef/fid/20037/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cean%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price%2Crrp_price%2Cdelivery_cost%2Cin_stock%2Cstock_status/"
"496","Tooled Up","GB","Not Joined","Awin","20039","Brand - Stanley","English","","2026-07-12 05:02:21","2026-07-12 05:02:15","1745","https://productdata.awin.com/datafeed/download/apikey/2ea5f1e37d1253f0ad786fe5cd5ff0ef/fid/20039/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cean%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price%2Crrp_price%2Cdelivery_cost%2Cin_stock%2Cstock_status/"
"496","Tooled Up","GB","Not Joined","Awin","20041","Brand - Trend Routing","English","","2026-07-11 05:12:20","2026-07-12 05:06:35","1692","https://productdata.awin.com/datafeed/download/apikey/2ea5f1e37d1253f0ad786fe5cd5ff0ef/fid/20041/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cean%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price%2Crrp_price%2Cdelivery_cost%2Cin_stock%2Cstock_status/"
"496","Tooled Up","GB","Not Joined","Awin","20043","Brand - Facom","English","","2026-07-09 05:02:11","2026-07-12 05:01:43","1822","https://productdata.awin.com/datafeed/download/apikey/2ea5f1e37d1253f0ad786fe5cd5ff0ef/fid/20043/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cean%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price%2Crrp_price%2Cdelivery_cost%2Cin_stock%2Cstock_status/"
"496","Tooled Up","GB","Not Joined","Awin","20045","Brand - Gardena","English","","2026-07-12 05:02:05","2026-07-12 05:02:01","571","https://productdata.awin.com/datafeed/download/apikey/2ea5f1e37d1253f0ad786fe5cd5ff0ef/fid/20045/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cean%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price%2Crrp_price%2Cdelivery_cost%2Cin_stock%2Cstock_status/"
"496","Tooled Up","GB","Not Joined","Awin","20051","Brand - Black & Decker","English","","2026-07-12 05:01:59","2026-07-12 05:01:55","359","https://productdata.awin.com/datafeed/download/apikey/2ea5f1e37d1253f0ad786fe5cd5ff0ef/fid/20051/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cean%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price%2Crrp_price%2Cdelivery_cost%2Cin_stock%2Cstock_status/"
"496","Tooled Up","GB","Not Joined","Awin","20179","Brand - Bosch Home & Garden","English","","2026-07-12 05:03:06","2026-07-12 05:02:25","1020","https://productdata.awin.com/datafeed/download/apikey/2ea5f1e37d1253f0ad786fe5cd5ff0ef/fid/20179/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cean%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price%2Crrp_price%2Cdelivery_cost%2Cin_stock%2Cstock_status/"
"12044","AliExpress PL","PL","Not Joined","Awin","21661","Mobile Phone Accessories & Parts","English","","2026-07-12 14:32:02","2026-07-12 14:31:47","1544","https://productdata.awin.com/datafeed/download/apikey/2ea5f1e37d1253f0ad786fe5cd5ff0ef/fid/21661/format/csv/language/en/delimiter/%2C/compression/gzip/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cproduct_name%2Cmerchant_deep_link%2Cmerchant_image_url%2Ccurrency%2Csearch_price%2Cstock_quantity%2Crating%2Calternate_image%2Cmerchant_product_category_path%2Cmerchant_product_second_category%2Csavings_percent%2Cproduct_price_old%2Calternate_image_two%2Calternate_image_three%2Calternate_image_four/"
"12044","AliExpress PL","PL","Not Joined","Awin","21665","Men's Clothing","English","","2026-07-12 14:29:59","2026-07-12 14:29:46","282","https://productdata.awin.com/datafeed/download/apikey/2ea5f1e37d1253f0ad786fe5cd5ff0ef/fid/21665/format/csv/language/en/delimiter/%2C/compression/gzip/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cproduct_name%2Cmerchant_deep_link%2Cmerchant_image_url%2Ccurrency%2Csearch_price%2Cstock_quantity%2Crating%2Calternate_image%2Cmerchant_product_category_path%2Cmerchant_product_second_category%2Csavings_percent%2Cproduct_price_old%2Calternate_image_two%2Calternate_image_three%2Calternate_image_four/"
"12044","AliExpress PL","PL","Not Joined","Awin","21667","Women's Clothing","English","","2026-07-12 14:30:21","2026-07-12 14:30:06","262","https://productdata.awin.com/datafeed/download/apikey/2ea5f1e37d1253f0ad786fe5cd5ff0ef/fid/21667/format/csv/language/en/delimiter/%2C/compression/gzip/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cproduct_name%2Cmerchant_deep_link%2Cmerchant_image_url%2Cvalid_to%2Ccurrency%2Csearch_price%2Cstock_quantity%2Ccustom_1%2Crating%2Cmerchant_product_category_path%2Cmerchant_product_second_category%2Csavings_percent%2Cproduct_price_old%2Calternate_image_two%2Calternate_image_three%2Calternate_image_four/"
"12044","AliExpress PL","PL","Not Joined","Awin","21687","Telephones & Accessories","English","","2026-07-12 14:33:20","2026-07-12 14:33:07","2964","https://productdata.awin.com/datafeed/download/apikey/2ea5f1e37d1253f0ad786fe5cd5ff0ef/fid/21687/format/csv/language/en/delimiter/%2C/compression/gzip/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cproduct_name%2Cmerchant_deep_link%2Cmerchant_image_url%2Ccurrency%2Csearch_price%2Cstock_quantity%2Crating%2Calternate_image%2Cmerchant_product_category_path%2Cmerchant_product_second_category%2Csavings_percent%2Cproduct_price_old%2Calternate_image_two%2Calternate_image_three%2Calternate_image_four/"
"12044","AliExpress PL","PL","Not Joined","Awin","21695","Jewelry Accessories","English","","2026-07-12 14:32:43","2026-07-12 14:32:27","263","https://productdata.awin.com/datafeed/download/apikey/2ea5f1e37d1253f0ad786fe5cd5ff0ef/fid/21695/format/csv/language/en/delimiter/%2C/compression/gzip/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cproduct_name%2Cmerchant_deep_link%2Cmerchant_image_url%2Ccurrency%2Csearch_price%2Cstock_quantity%2Crating%2Calternate_image%2Cmerchant_product_category_path%2Cmerchant_product_second_category%2Csavings_percent%2Cproduct_price_old%2Calternate_image_two%2Calternate_image_three%2Calternate_image_four/"
